timestamp,test-class,test-method,time,description,result
2021-05-30 16:41:20.621,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,8633,"[3] recordIndex=2, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, Link=http://mathExams.com",OK
2021-05-30 16:41:29.39,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,8156,"[4] recordIndex=3, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, Link=http://www.sample-app.com",OK
2021-05-30 16:41:39.458,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,9388,"[5] recordIndex=4, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, Link=null",OK
2021-05-30 16:41:49.451,acme.testing.manager.task.ManagerTaskListTest,taskShowServiceTest,9372,"[6] recordIndex=5, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, Link=http://lavaderosSevilla.com",OK
2021-05-30 16:42:10.39,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeManager,4837,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-05-30 16:42:15.854,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeWorker,4928,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-05-30 16:42:26.948,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,10440,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-05-30 16:42:37.613,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,10141,"[2] recordIndex=0, title=Clean my car, description=I have to clean my car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/11 19:55, workloadInHours=8.59, link=null, isPublic=true",OK
2021-05-30 16:42:48.362,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,10171,"[3] recordIndex=0, title=Study the math test, description=I have to study this month, periodInitial=2021/07/28 13:50, periodFinal=2021/08/28 17:55, workloadInHours=9.00, link=http://mathExams.com, isPublic=true",OK
2021-05-30 16:42:59.475,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,10580,"[4] recordIndex=0, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/03/31 17:50, periodFinal=2021/08/29 19:55, workloadInHours=0.24, link=http://www.sample-app.com, isPublic=false",OK
2021-05-30 16:43:09.791,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,9713,"[5] recordIndex=0, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/03/31 19:50, periodFinal=2021/08/30 17:55, workloadInHours=1.34, link=null, isPublic=true",OK
2021-05-30 16:43:19.516,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksPositive,9228,"[6] recordIndex=0, title=Clean the car, description=I have to clean the car, periodInitial=2021/03/31 17:50, periodFinal=2021/08/31 18:55, workloadInHours=0.14, link=http://lavaderosSevilla.com, isPublic=true",OK
2021-05-30 16:43:20.523,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeAnonymous,497,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-05-30 16:43:25.942,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeEmployer,4898,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-05-30 16:43:31.238,acme.testing.manager.task.ManagerTaskDeleteTest,deleteTasksNegativeAdministrator,4769,"[1] recordIndex=0, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/03/31 17:50, periodFinal=2021/03/31 18:55, workloadInHours=0.44, link=http://www.sample-app.com, isPublic=true",OK
2021-05-30 16:43:57.356,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,10278,"[1] recordIndex=0, title=Hacer DP editado, description=Tengo que terminar la entrega, periodInitial=2021/08/04 17:50, periodFinal=2021/08/05 18:55, workload=22.59, link=http://www.prueba.com, isPublic=false",OK
2021-05-30 16:44:08.628,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,10777,"[2] recordIndex=1, title=Hacer DP tarea 7, description=Prueba de edición, periodInitial=2021/06/12 17:50, periodFinal=2021/06/12 19:55, workload=0.50, link=http://www.sample-app.com, isPublic=false",OK
2021-05-30 16:44:19.878,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,10710,"[3] recordIndex=2, title=Hacer DP tarea 10, description=Tengo que terminar la entrega 10, periodInitial=2021/06/30 13:50, periodFinal=2021/07/01 12:12, workload=3.12, link=null, isPublic=true",OK
2021-05-30 16:44:30.684,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,10298,"[4] recordIndex=3, title=Hacer DP tarea 8, description=Tengo que terminar la entrega 8, periodInitial=2021/12/12 12:12, periodFinal=2021/12/12 14:12, workload=1.24, link=null, isPublic=true",OK
2021-05-30 16:44:43.117,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,11893,"[5] recordIndex=4, title=Hacer DP tarea 5, description=Tengo que terminar la entrega, periodInitial=2021/07/29 19:50, periodFinal=2021/07/29 19:51, workload=0.01, link=http://www.twitter.com, isPublic=false",OK
2021-05-30 16:44:54.959,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksPositive,11283,"[6] recordIndex=5, title=Probando manager Id editado, description=Tengo que terminar la entrega editado, periodInitial=2021/10/31 21:50, periodFinal=2030/10/31 23:55, workload=999.59, link=http://www.sample-app2.com, isPublic=true",OK
2021-05-30 16:45:04.132,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,8561,"[1] recordIndex=0, title=null, description=null, periodInitial=null, periodFinal=null, workload=null, link=null, isPublic=false",OK
2021-05-30 16:45:13.519,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,8895,"[2] recordIndex=1, title=null, description=Tengo q ir a la escuela, periodInitial=2020/08/17 12:24, periodFinal=2021/08/17 13:25, workload=0.60, link=https://sample5.com, isPublic=true",OK
2021-05-30 16:45:22.8,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,8752,"[3] recordIndex=2, title=Dp editado 5, description=null, periodInitial=2021/08/17 12:25, periodFinal=2020/08/17 12:24, workload=0.01, link=sample.com, isPublic=false",OK
2021-05-30 16:45:31.635,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,8321,"[4] recordIndex=3, title=Tarea 3 edit, description=Tengo q ir a lavar la ropa, periodInitial=2021/08/17 12:25, periodFinal=null, workload=-18, link=https://sample4.com, isPublic=true",OK
2021-05-30 16:45:40.661,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,8423,"[5] recordIndex=4, title=Tarea 17, description=Lavar los platos, periodInitial=2021/08/17 12:25, periodFinal=2021/08/17 12:27, workload=0.03, link=https://sample3.com, isPublic=true",OK
2021-05-30 16:45:49.394,acme.testing.manager.task.ManagerTaskUpdateTest,updateTasksNegative,8224,"[6] recordIndex=5, title=Tarea 28 sexo, description=Hacer DP, periodInitial=2021/08/17 12:25, periodFinal=2030/08/17 12:27, workload=1000.08, link=https://sample2.com, isPublic=false",OK
